filename,category,confidence,status,timestamp
botinki.jpg,Casual Shoes,0.8830522894859314,success,2025-10-07T08:58:28.398507
kurtka.jpg,Shirts,0.722810685634613,success,2025-10-07T08:58:30.725325
platje.jpg,Kurtas,0.7386728525161743,success,2025-10-07T08:58:33.037762
